forest,latitude,longitude
1,57.571,68.25
1,61.714,169.3
1,57.321,44.75
1,41.393,129.8
1,48.036,25.25
1,66.857,99.0
1,62.214,120.3
1,61.714,133.8
1,41.893,24.05
1,57.571,136.25
1,52.679,135.8
1,43.643,128.55
1,41.143,117.8
1,67.607,37.75
1,44.893,119.05
1,51.679,137.05
1,51.679,87.3
1,67.357,49.75
1,57.821,46.25
1,36.0,137.5
1,61.714,164.05
1,62.214,52.3
1,53.179,134.8
1,56.571,86.25
1,67.607,77.5
1,67.107,65.0
1,67.357,178.75
1,61.964,135.05
1,45.143,134.55
1,67.107,159.75
1,51.929,86.3
1,56.821,97.75
1,43.643,86.55
1,61.714,84.3
1,62.464,130.55
1,57.321,87.0
1,53.429,20.8
1,37.75,127.25
1,66.857,76.25
1,53.429,130.55
1,67.107,129.25
1,66.857,54.0
1,67.357,25.5
1,62.464,124.55
1,66.857,48.0
1,44.143,39.3
1,62.464,148.3
1,67.357,19.25
1,62.464,99.05
1,61.964,116.3
1,51.679,90.3
1,52.929,105.55
1,43.643,143.05
1,61.714,63.3
1,67.107,115.0
1,43.393,142.8
1,42.893,133.3
1,51.679,106.55
1,61.964,161.05
1,51.929,130.3
1,41.643,120.3
1,61.714,101.8
1,57.321,126.5
1,38.25,110.0
1,61.964,147.55
1,47.036,85.25
1,47.036,124.25
1,43.143,40.8
1,44.143,128.55
1,57.321,136.0
1,52.679,101.8
1,67.357,80.75
1,56.571,106.0
1,47.286,138.25
1,37.75,29.0
1,52.929,156.3
1,61.714,64.55
1,43.393,134.3
1,67.107,96.5
1,67.357,60.75
1,61.964,135.55
1,62.464,138.55
1,42.643,118.05
1,41.393,68.8
1,61.964,108.55
1,38.5,140.25
1,57.071,123.25
1,47.786,136.75
1,67.607,91.75
1,66.857,119.0
1,44.643,128.05
1,61.714,115.05
1,41.643,126.55
1,36.0,126.75
1,42.143,125.3
1,61.964,33.3
1,51.429,113.8
1,53.429,159.8
1,67.107,84.25
1,67.357,21.5
1,61.714,121.8
1,66.857,130.0
1,47.286,100.75
1,41.893,26.55
1,57.321,59.5
1,43.643,41.55
1,61.714,116.3
1,61.714,171.8
1,47.286,128.25
1,62.464,171.8
1,62.464,59.3
1,61.714,87.8
1,67.357,23.5
1,67.607,22.75
1,57.321,100.5
1,62.214,104.55
1,57.321,111.75
1,61.964,110.8
1,56.571,92.25
1,66.857,110.5
1,36.75,112.5
1,61.714,54.3
1,44.393,133.55
1,41.893,81.3
1,66.857,167.25
1,53.179,106.3
1,51.929,123.05
1,41.143,76.05
1,43.143,81.55
1,52.929,84.55
1,47.036,120.25
1,41.643,125.8
1,62.214,135.05
1,66.857,70.25
1,51.929,133.05
1,52.179,125.8
1,44.893,129.3
1,57.821,102.25
1,52.679,137.05
1,52.429,102.05
1,38.25,112.0
1,57.571,119.25
1,57.321,29.75
1,62.214,54.05
1,41.893,128.3
1,44.643,118.8
1,44.143,82.05
1,62.464,101.3
1,57.571,103.75
1,61.964,120.55
1,62.464,131.3
1,56.571,121.0
1,61.964,145.3
1,57.071,102.0
1,61.964,113.05
1,57.071,110.0
1,67.357,21.25
1,42.143,140.05
1,57.821,83.25
1,56.821,98.0
1,51.429,88.3
1,67.357,31.5
1,61.714,99.55
1,36.75,29.25
1,62.214,156.3
1,46.786,102.5
1,51.929,97.05
1,66.857,96.5
1,53.429,113.05
1,53.179,90.05
1,67.107,89.75
1,53.429,157.3
1,61.964,89.8
1,62.464,129.05
1,57.821,30.75
1,61.964,174.05
1,53.679,57.8
1,56.571,45.25
1,47.536,89.25
1,42.393,83.05
1,41.893,43.05
1,51.679,99.05
1,41.393,124.3
1,57.321,57.5
1,51.929,23.8
1,61.714,83.3
1,57.571,105.75
1,41.643,75.05
1,67.357,36.25
1,52.679,15.8
1,53.429,90.3
1,62.464,125.05
1,62.464,106.05
1,51.679,136.05
1,57.571,121.75
1,62.464,56.8
1,52.929,120.55
1,57.821,53.25
1,51.429,129.05
1,61.964,41.55
1,53.179,109.05
1,67.607,25.25
1,56.571,35.5
1,46.536,130.25
1,51.679,108.55
1,42.143,143.05
1,47.536,24.75
1,62.464,91.3
1,37.5,32.0
1,37.5,44.25
1,61.714,81.05
1,41.393,119.8
1,61.964,105.05
1,66.857,53.0
1,52.429,130.55
1,67.107,96.0
1,57.571,52.25
1,38.0,100.25
1,66.857,105.75
1,56.571,72.5
1,61.964,172.3
1,51.929,120.8
1,52.429,105.3
1,52.429,94.55
1,43.643,19.05
1,52.429,158.3
1,66.857,116.5
1,36.75,32.25
1,52.179,115.8
1,45.393,23.8
1,53.179,141.8
1,47.536,137.75
1,62.214,84.55
1,37.5,102.25
1,61.964,60.55
1,62.464,43.55
1,57.571,65.0
1,56.571,131.5
1,67.107,42.25
1,51.679,88.55
1,56.571,31.25
1,57.571,63.0
1,56.821,77.75
1,52.179,131.55
1,41.143,48.8
1,67.357,145.75
1,51.929,142.3
1,57.821,34.5
1,52.929,136.55
1,47.036,84.25
1,61.964,25.3
1,56.821,58.75
1,67.107,83.5
1,56.571,82.5
1,66.857,175.75
1,37.0,43.75
1,56.821,94.5
1,57.571,65.25
1,67.107,26.5
1,53.679,34.55
1,52.429,96.05
1,62.464,61.05
1,66.857,169.75
1,67.107,97.75
1,42.143,117.55
1,66.857,151.0
1,61.964,64.8
1,44.393,79.05
1,56.571,130.0
1,56.821,87.25
1,41.893,124.8
1,61.714,28.8
1,53.179,93.8
1,67.357,18.0
1,66.857,174.5
1,56.821,54.25
1,41.393,42.8
1,66.857,84.5
1,67.357,32.0
1,51.679,139.3
1,56.571,160.25
1,41.143,117.05
1,61.964,106.55
1,56.821,87.5
1,61.714,170.55
1,67.107,91.5
1,62.464,136.55
1,67.357,30.5
1,44.643,26.3
1,57.571,70.25
1,66.857,134.25
1,36.5,53.5
1,42.143,47.05
1,62.214,143.55
1,52.679,123.8
1,57.571,84.25
1,44.393,19.55
1,41.143,47.8
1,66.857,20.5
1,47.286,101.0
1,67.107,99.0
1,67.357,79.0
1,57.071,85.75
1,61.714,121.3
1,46.536,136.0
1,56.821,29.5
1,62.464,39.05
1,62.214,113.05
1,51.429,96.55
1,67.607,20.25
1,53.429,94.55
1,41.643,24.55
1,52.679,131.05
1,43.393,82.05
1,57.321,111.25
1,62.214,27.8
1,36.5,108.5
1,57.321,137.5
1,37.25,136.75
1,41.893,21.8
1,47.036,86.0
1,61.964,113.55
1,62.464,97.3
1,62.464,104.8
1,61.714,58.55
1,66.857,168.0
1,43.893,127.55
1,52.929,87.05
1,38.25,140.5
1,45.143,136.3
1,36.5,117.75
1,62.464,113.05
1,44.893,131.05
1,41.393,73.3
1,62.214,89.55
1,62.214,153.3
1,57.071,84.25
1,53.429,136.05
1,66.857,52.75
1,61.964,15.3
1,51.929,121.3
1,41.143,43.55
1,41.893,24.55
1,67.107,167.0
1,61.964,106.05
1,66.857,45.25
1,52.429,104.8
1,67.607,89.75
1,67.607,34.25
1,52.179,126.05
1,52.429,107.8
1,67.607,86.75
1,38.0,28.0
1,57.571,158.25
1,37.0,49.5
1,43.143,141.05
1,67.357,100.5
1,41.893,126.8
1,37.5,100.25
1,57.071,91.75
1,62.214,138.55
1,61.714,103.05
1,53.179,33.8
1,43.643,134.8
1,67.107,72.25
1,52.679,132.3
1,42.143,27.8
1,67.357,16.5
1,67.357,117.25
1,61.714,107.8
1,51.679,106.3
1,47.536,25.0
1,42.143,42.8
1,62.214,120.8
1,67.107,85.0
1,62.464,92.05
1,67.607,81.75
1,57.071,98.25
1,41.643,117.3
1,52.929,69.05
1,57.821,77.0
1,62.464,92.8
1,57.821,58.0
1,41.643,33.05
1,42.643,19.3
1,57.571,60.5
1,67.107,126.25
1,51.429,140.05
1,57.321,131.0
1,61.714,63.8
1,67.357,116.5
1,62.464,47.05
1,41.893,126.05
1,62.714,21.55
1,44.393,134.55
1,67.357,134.25
1,56.571,160.5
1,51.929,96.05
1,52.179,141.05
1,67.357,120.25
1,67.107,94.5
1,61.964,144.55
1,53.429,132.05
1,52.929,121.8
1,36.5,112.25
1,61.964,144.3
1,47.036,26.75
1,57.571,29.5
1,41.143,108.3
1,62.464,60.55
1,46.536,136.25
1,66.857,157.0
1,56.571,125.75
1,67.357,158.0
1,42.643,142.05
1,61.964,55.55
1,52.679,24.3
1,62.714,26.3
1,41.643,21.3
1,52.929,40.05
1,51.679,89.8
1,57.821,109.0
1,42.893,25.05
1,44.643,130.8
1,67.607,22.0
1,67.357,107.5
1,51.429,133.55
1,62.714,17.3
1,53.179,159.8
1,52.179,120.8
1,66.857,109.0
1,52.179,113.3
1,47.036,120.5
1,51.929,109.55
1,67.357,108.0
1,43.643,130.05
1,38.5,140.75
1,52.429,111.55
1,47.536,137.0
1,66.857,19.25
1,57.821,73.25
1,51.679,131.8
1,67.357,116.75
1,57.821,65.0
1,43.393,21.05
1,57.321,159.25
1,62.214,95.55
1,56.821,84.25
1,41.643,124.05
1,67.107,66.5
1,57.321,53.25
1,45.143,141.3
1,53.179,116.05
1,44.143,134.3
1,61.714,165.3
1,57.821,83.0
1,52.929,28.3
1,43.643,19.3
1,61.714,162.3
1,61.964,137.3
1,41.393,123.55
1,67.107,20.5
1,57.321,30.0
1,44.393,79.3
1,67.357,22.5
1,41.893,42.3
1,47.786,129.0
1,43.393,84.3
1,61.714,61.8
1,67.357,134.0
1,62.214,153.8
1,61.714,55.55
1,67.107,145.75
1,41.143,123.55
1,41.393,33.55
1,44.643,142.05
1,44.143,126.8
1,61.964,26.05
1,61.964,120.8
1,42.643,47.05
1,52.429,129.55
1,44.893,136.3
1,67.357,174.25
1,66.857,62.75
1,66.857,83.5
1,56.571,127.25
1,61.714,58.8
1,62.464,34.05
1,57.571,82.5
1,57.071,125.25
1,51.929,132.3
1,61.714,135.55
1,57.571,49.25
1,42.643,42.55
1,61.964,62.55
1,62.214,17.3
1,66.857,65.0
1,37.25,49.25
1,57.321,162.5
1,42.643,79.3
1,62.214,47.55
1,43.643,144.8
1,57.321,91.5
1,67.357,112.25
1,56.821,89.5
1,67.107,150.75
1,41.643,126.8
1,43.393,19.8
1,43.393,126.3
1,66.857,106.5
1,43.143,142.3
1,48.036,19.75
1,38.5,99.0
1,38.0,39.0
1,51.929,125.3
1,57.071,107.5
1,42.393,22.8
1,51.429,83.3
1,67.607,69.0
1,52.679,128.8
1,67.107,57.25
1,57.071,97.5
1,57.821,61.25
1,51.679,133.8
1,46.786,135.0
1,67.107,117.5
1,57.821,44.5
1,52.179,138.05
1,67.607,20.5
1,41.393,73.05
1,62.464,105.05
1,67.357,66.75
1,62.214,44.3
1,67.107,145.0
1,53.429,143.05
1,61.714,23.05
1,61.964,57.55
1,57.571,59.0
1,51.929,122.55
1,47.286,137.75
1,41.643,118.8
1,62.464,29.3
1,46.786,135.75
1,57.321,50.5
1,62.214,103.3
1,57.571,158.75
1,66.857,107.75
1,48.036,19.25
1,42.643,143.55
1,61.714,111.3
1,47.286,142.5
1,62.214,40.55
1,66.857,127.25
1,36.0,136.25
1,57.321,162.75
1,51.429,98.55
1,51.679,133.3
1,42.643,21.55
1,62.214,64.3
1,41.643,33.55
1,66.857,97.0
1,67.357,90.75
1,62.214,148.8
1,66.857,112.75
1,41.893,125.3
1,57.321,158.75
1,57.571,136.75
1,47.786,24.5
1,51.429,85.55
1,66.857,161.25
1,57.821,95.0
1,57.321,132.75
1,53.179,108.55
1,53.429,129.8
1,41.143,24.55
1,67.107,31.75
1,42.393,43.8
1,62.214,119.05
1,41.643,20.55
1,52.929,96.8
1,36.75,50.75
1,61.714,149.8
1,61.964,29.3
1,41.393,31.8
1,67.357,171.0
1,66.857,143.0
1,47.536,139.0
1,62.464,30.05
1,61.714,73.05
1,57.321,123.5
1,47.036,138.0
1,47.536,23.75
1,51.679,134.55
1,52.679,134.05
1,67.357,95.25
1,51.929,106.3
1,51.429,88.55
1,61.964,153.05
1,66.857,135.75
1,51.679,89.3
1,51.929,94.8
1,61.714,97.05
1,57.321,75.5
1,67.107,150.0
1,62.214,81.3
1,61.714,33.3
1,46.536,15.5
1,41.643,126.05
1,51.929,94.05
1,67.357,77.0
1,37.25,55.75
1,57.571,122.25
1,44.893,130.3
1,52.929,101.3
1,51.679,80.3
1,61.964,22.55
1,44.643,78.55
1,41.643,41.8
1,61.714,85.8
1,62.464,131.8
1,66.857,72.75
1,57.821,66.0
1,57.571,99.25
1,53.179,132.55
1,57.071,81.25
1,67.357,95.0
1,62.214,57.05
1,41.393,73.55
1,67.357,119.0
1,53.429,15.8
1,42.893,45.8
1,62.214,119.3
1,38.25,139.75
1,61.964,35.3
1,47.036,143.0
1,41.643,116.55
1,37.25,102.25
1,41.893,23.05
1,61.714,26.05
1,42.393,46.8
1,61.964,131.55
1,52.179,119.55
1,62.464,24.3
1,56.571,79.5
1,61.714,99.8
1,57.071,100.25
1,56.571,49.75
1,62.464,37.05
1,41.393,125.55
1,52.179,122.55
1,52.179,94.8
1,67.107,169.75
1,44.393,132.8
1,51.679,26.3
1,62.214,132.05
1,51.679,88.3
1,57.571,90.5
1,46.286,17.25
1,51.429,27.8
1,56.571,108.5
1,67.107,32.0
1,67.357,115.25
1,66.857,34.25
1,42.643,44.3
1,52.679,17.8
1,67.357,103.75
1,67.607,52.5
1,47.036,102.25
1,45.143,25.55
1,57.571,113.5
1,56.571,48.5
1,57.571,95.0
1,52.429,115.8
1,57.821,106.75
1,57.071,124.25
1,57.321,61.0
1,61.714,113.55
1,52.679,128.05
1,45.143,130.3
1,66.857,111.75
1,62.214,174.8
1,67.107,147.75
1,47.286,120.0
1,52.679,142.05
1,67.357,143.0
1,56.571,128.5
1,57.321,128.75
1,47.036,86.5
1,45.143,15.05
1,67.107,30.75
1,67.607,57.0
1,47.786,136.25
1,66.857,19.0
1,53.179,22.55
1,62.214,151.55
1,56.821,46.5
1,61.714,30.05
1,66.857,155.5
1,57.321,80.75
1,43.143,84.55
1,62.214,154.55
1,56.821,69.25
1,51.429,93.55
1,46.536,101.0
1,67.107,68.75
1,52.929,129.3
1,52.179,97.55
1,56.571,129.0
1,62.464,172.3
1,57.571,83.25
1,61.714,47.05
1,42.393,142.3
1,52.429,107.3
1,61.714,25.8
1,67.107,119.5
1,42.393,127.55
1,66.857,167.5
1,67.107,166.5
1,61.964,140.3
1,42.643,124.8
1,37.0,101.75
1,62.214,50.55
1,38.25,48.75
1,67.357,122.75
1,61.714,54.8
1,56.571,15.5
1,41.393,24.05
1,56.571,38.75
1,57.071,100.0
1,57.571,106.5
1,53.429,129.3
1,67.107,70.25
1,38.25,15.75
1,57.571,157.25
1,67.107,80.0
1,57.321,162.25
1,42.393,83.3
1,57.821,103.75
1,67.607,28.5
1,42.393,127.3
1,67.357,35.75
1,51.679,112.8
1,44.643,17.8
1,62.214,92.8
1,67.357,87.0
1,62.214,46.3
1,56.821,59.25
1,67.357,51.25
1,37.0,112.25
1,57.321,134.25
1,61.714,104.55
1,67.107,67.25
1,52.429,87.55
1,51.929,130.05
1,67.107,63.5
1,57.321,50.25
1,52.929,157.05
1,61.714,157.05
1,57.821,47.25
1,62.214,137.8
1,41.893,34.55
1,53.179,93.55
1,62.214,84.05
1,62.464,124.05
1,67.357,31.75
1,67.357,136.25
1,53.429,101.55
1,61.714,116.55
1,43.143,85.55
1,51.679,142.3
1,47.786,128.75
1,61.964,109.3
1,42.893,77.55
1,62.214,104.3
1,51.929,102.55
1,56.821,88.75
1,57.821,89.5
1,66.857,120.5
1,37.5,114.0
1,66.857,88.0
1,67.357,147.75
1,62.464,133.3
1,67.107,44.75
1,66.857,90.5
1,41.893,118.55
1,62.214,35.3
1,52.929,129.05
1,36.25,52.75
1,66.857,89.5
1,56.571,120.0
1,62.214,51.8
1,66.857,29.0
1,47.786,100.25
1,41.393,126.05
1,62.214,113.8
1,67.107,28.5
1,56.571,78.5
1,43.393,128.3
1,41.893,126.55
1,42.643,123.3
1,42.643,43.8
1,67.107,162.0
1,46.786,133.5
1,61.714,136.05
1,56.821,87.75
1,56.571,116.5
1,66.857,47.25
1,67.607,65.0
1,61.964,25.55
1,67.357,26.75
1,62.214,36.55
1,66.857,56.25
1,52.429,101.55
1,52.179,113.05
1,61.714,115.3
1,67.607,35.25
1,44.893,37.8
1,37.75,111.75
1,67.357,159.25
1,47.786,103.75
1,42.643,18.55
1,62.214,109.8
1,41.643,128.05
1,36.0,109.75
1,51.929,33.55
1,53.429,119.05
1,67.107,71.5
1,61.964,124.8
1,43.393,77.8
1,57.321,138.0
1,41.143,118.3
1,57.321,118.25
1,52.679,112.55
1,62.464,33.55
1,67.357,108.5
1,67.357,38.75
1,53.429,49.8
1,52.929,52.05
1,66.857,83.25
1,53.429,142.55
1,41.643,124.55
1,44.143,19.05
1,62.464,151.55
1,53.179,96.55
1,43.143,142.05
1,66.857,70.75
1,61.714,45.55
1,52.929,134.8
1,41.893,128.3
1,66.857,80.75
1,51.429,135.05
1,56.821,74.75
1,42.143,45.8
1,62.214,118.3
1,66.857,76.5
1,38.0,23.0
1,56.571,58.75
1,61.964,65.3
1,61.714,86.55
1,42.643,42.3
1,62.464,89.3
1,57.571,109.5
1,62.214,173.05
1,61.964,150.8
1,66.857,80.5
1,56.821,54.75
1,53.179,84.05
1,57.821,87.5
1,62.214,162.8
1,37.5,113.25
1,61.964,48.3
1,52.429,117.3
1,42.893,75.8
1,61.714,148.05
1,51.929,91.3
1,52.429,101.3
1,67.607,92.5
1,37.5,49.25
1,57.071,101.5
1,38.25,110.5
1,66.857,80.0
1,41.643,140.3
1,67.107,61.0
1,42.643,130.05
1,66.857,55.5
1,52.179,89.3
1,62.464,42.05
1,47.286,112.25
1,61.964,123.55
1,47.286,135.5
1,42.143,126.55
1,53.179,88.05
1,56.571,131.75
1,57.071,158.5
1,67.357,136.75
1,52.929,108.8
1,52.179,117.05
1,57.821,102.0
1,61.964,81.05
1,41.143,125.8
1,36.25,111.0
1,57.321,82.5
1,51.929,86.05
1,44.893,130.8
1,57.071,107.75
1,57.821,87.25
1,67.357,63.25
1,62.464,149.3
1,62.214,32.8
1,53.679,34.05
1,67.107,72.5
1,53.429,80.8
1,61.714,66.3
1,67.607,83.5
1,57.321,34.75
1,61.714,117.55
1,61.964,91.05
1,44.393,40.3
1,67.107,140.25
1,67.107,39.75
1,61.964,43.55
1,47.286,137.5
1,51.679,18.8
1,51.679,26.55
1,45.393,36.8
1,36.0,117.0
1,67.357,40.75
1,43.393,133.8
1,62.214,47.05
1,52.429,158.05
1,62.464,136.8
1,62.464,88.55
1,42.893,44.05
1,57.321,30.5
1,52.179,120.3
1,48.036,24.75
1,66.857,164.25
1,38.25,127.5
1,66.857,101.0
1,52.929,134.55
1,47.036,26.0
1,41.893,45.55
1,53.179,97.8
1,36.75,138.75
1,42.643,43.3
1,67.107,172.0
1,41.143,127.8
1,44.893,131.55
1,66.857,170.75
1,51.429,135.55
1,61.714,132.8
1,66.857,100.25
1,62.464,138.05
1,61.964,48.55
1,38.0,128.25
1,57.321,79.0
1,53.429,119.8
1,57.321,44.5
1,53.179,95.8
1,62.464,115.55
1,42.393,20.8
1,67.107,136.0
1,62.464,146.05
1,41.893,126.05
1,37.0,48.5
1,57.571,135.0
1,62.214,143.8
1,56.571,114.75
1,62.464,142.55
1,67.107,132.25
1,57.571,44.5
1,62.464,165.05
1,62.464,132.3
1,56.821,40.75
1,66.857,87.0
1,41.393,141.05
1,57.071,136.0
1,57.571,81.5
1,66.857,31.0
1,53.179,114.05
1,52.179,86.05
1,67.357,102.75
1,62.464,153.3
1,41.893,42.8
1,38.5,128.0
1,43.643,43.05
1,42.643,22.3
1,61.714,49.8
1,62.464,170.55
1,57.821,76.75
1,41.643,74.3
1,52.679,102.55
1,44.393,128.55
1,61.964,134.3
1,57.571,51.5
1,52.179,93.05
1,66.857,148.75
1,56.821,75.25
1,67.107,113.25
1,62.464,31.8
1,62.214,23.55
1,66.857,126.0
1,41.393,22.8
1,38.5,127.25
1,56.821,51.0
1,62.214,29.8
1,43.143,133.05
1,56.571,137.5
1,38.75,16.25
1,52.679,127.55
1,37.5,100.75
1,51.679,85.05
1,61.714,106.05
1,52.429,115.3
1,52.179,110.05
1,52.429,114.3
1,37.25,127.75
1,44.893,133.55
1,66.857,145.0
1,52.929,128.8
1,38.25,113.0
1,53.179,122.55
1,57.821,108.5
1,61.964,45.8
1,62.214,151.8
1,52.179,139.55
1,61.714,48.55
1,56.571,110.5
1,52.929,128.3
1,53.429,134.8
1,56.571,126.0
1,66.857,21.25
1,43.643,129.05
1,43.143,19.3
1,66.857,165.25
1,37.0,27.5
1,36.0,127.5
1,62.464,129.8
1,61.964,152.3
1,43.893,134.8
1,61.714,49.05
1,57.571,157.0
1,67.357,167.5
1,62.464,136.3
1,51.429,106.55
1,44.393,119.55
1,67.357,68.25
1,51.679,135.55
1,61.714,119.55
1,36.75,112.0
1,61.964,115.55
1,38.5,16.25
1,56.571,121.25
1,67.107,69.75
1,41.893,127.05
1,53.429,113.3
1,37.5,139.75
1,62.464,62.05
1,41.393,117.8
1,56.571,130.25
1,36.25,127.5
1,67.107,170.75
1,44.893,15.55
1,47.036,82.75
1,51.429,89.55
1,66.857,60.25
1,62.214,89.3
1,57.571,58.0
1,66.857,104.75
1,66.857,141.75
1,67.107,64.5
1,42.643,41.55
1,51.679,118.05
1,51.679,90.55
1,57.571,111.0
1,66.857,50.5
1,47.286,135.75
1,61.714,98.55
1,66.857,66.0
1,47.786,25.0
1,53.429,32.8
1,51.679,106.05
1,43.143,132.55
1,66.857,174.0
1,51.679,91.55
1,67.107,110.5
1,56.821,78.5
1,47.786,139.25
1,51.929,122.8
1,51.429,96.8
1,43.393,132.8
1,67.357,89.0
1,52.429,56.8
1,56.571,69.5
1,46.536,134.75
1,57.821,91.5
1,52.679,87.3
1,67.357,82.0
1,37.0,139.25
1,62.214,98.55
1,56.571,125.0
1,36.5,136.75
1,56.571,59.75
1,57.321,121.0
1,52.679,124.8
1,61.964,87.8
1,66.857,125.75
1,37.25,129.0
1,41.893,86.55
1,53.179,137.55
1,53.179,106.55
1,66.857,59.5
1,56.821,53.0
1,67.357,65.5
1,66.857,58.25
1,67.607,38.0
1,61.714,116.8
1,44.393,127.55
1,62.214,175.3
1,41.393,129.55
1,66.857,164.0
1,57.821,85.75
1,62.464,41.55
1,61.964,31.3
1,67.607,48.25
1,45.393,24.3
1,52.929,123.3
1,67.107,91.75
1,42.393,74.05
1,52.679,140.8
1,67.107,49.25
1,36.25,101.5
1,36.0,53.25
1,42.893,22.3
1,67.357,119.5
1,42.893,46.8
1,56.571,64.75
1,46.536,102.0
1,62.464,157.55
1,41.393,127.3
1,57.571,102.0
1,38.0,125.75
1,51.429,29.05
1,67.107,18.5
1,41.643,21.55
1,56.571,81.0
1,52.679,158.05
1,44.643,131.55
1,51.929,87.55
1,41.893,27.8
1,41.393,126.8
1,67.357,16.0
1,53.679,16.3
1,57.071,95.5
1,45.143,134.3
1,61.964,134.55
1,66.857,133.75
1,42.643,127.3
1,52.929,56.8
1,46.786,134.5
1,67.607,37.25
1,62.464,54.55
1,51.429,134.55
1,56.571,105.75
1,56.571,29.25
1,46.786,120.75
1,52.929,84.3
1,66.857,85.0
1,62.464,94.3
1,62.214,106.3
1,67.357,19.0
1,53.179,122.05
1,41.143,32.05
1,43.393,22.05
1,57.321,138.25
1,62.214,134.55
1,53.429,142.3
1,52.179,86.55
1,52.929,98.3
1,66.857,158.75
1,53.429,105.3
1,44.643,130.3
1,66.857,21.5
1,47.786,129.75
1,43.143,127.55
1,51.429,105.05
1,67.107,156.5
1,51.679,142.55
1,67.107,124.0
1,37.75,26.75
1,52.179,110.3
1,66.857,77.0
1,44.143,134.8
1,57.321,117.25
1,67.357,79.75
1,62.214,124.05
1,67.357,104.0
1,45.143,128.3
1,53.179,138.8
1,56.821,22.0
1,61.964,25.05
1,57.821,101.5
1,42.893,46.05
1,67.107,62.5
1,52.929,157.3
1,66.857,176.75
1,42.893,127.8
1,67.607,31.0
1,48.036,25.0
1,53.429,22.55
1,61.714,129.3
1,62.464,32.05
1,67.357,134.5
1,66.857,118.25
1,62.214,131.3
1,57.571,69.25
1,57.571,112.0
1,66.857,129.5
1,52.179,102.05
1,51.429,120.55
1,43.143,76.3
1,57.321,157.0
1,41.393,41.8
1,67.357,80.0
1,44.393,143.05
1,57.321,90.0
1,53.179,88.8
1,62.464,101.05
1,66.857,98.25
1,67.357,38.0
1,66.857,24.5
1,62.214,30.05
1,57.071,103.0
1,42.893,22.55
1,67.357,26.0
1,66.857,139.5
1,62.214,161.55
1,57.321,52.0
1,53.429,86.3
1,57.071,112.25
1,67.107,168.5
1,52.929,143.3
1,52.929,115.05
1,62.464,137.8
1,66.857,108.75
1,67.107,90.5
1,52.179,98.3
1,53.429,157.05
1,57.821,80.5
1,37.25,101.25
1,52.429,88.8
1,61.964,126.3
1,52.929,57.05
1,67.107,37.5
1,43.143,45.05
1,52.179,83.55
1,66.857,20.75
1,41.143,124.55
1,67.357,25.75
1,53.429,87.05
1,67.607,16.25
1,67.107,142.25
1,52.429,138.8
1,41.643,42.3
1,66.857,37.75
1,41.393,23.8
1,57.571,80.5
1,41.393,26.05
1,62.464,33.3
1,67.607,17.75
1,62.464,63.3
1,67.357,111.5
1,66.857,135.25
1,61.964,157.05
1,57.821,55.75
1,41.393,23.55
1,61.964,53.55
1,43.643,18.05
1,57.321,98.75
1,67.107,113.75
1,67.107,151.75
1,62.214,15.55
1,36.0,46.0
1,62.214,56.3
1,41.893,124.8
1,66.857,127.75
1,47.536,142.25
1,62.214,126.8
1,66.857,142.5
1,51.679,105.8
1,47.286,127.75
1,61.964,144.8
1,47.536,121.25
1,52.929,110.3
1,52.679,125.05
1,43.393,143.8
1,67.357,69.5
1,53.429,116.3
1,57.571,93.0
1,51.929,134.55
1,47.536,136.75
1,62.214,32.3
1,61.714,32.8
1,67.107,146.5
1,43.643,42.55
1,52.429,113.05
1,51.429,125.8
1,66.857,70.5
1,56.571,159.0
1,57.571,61.75
1,43.393,134.55
1,52.429,96.55
1,67.107,72.0
1,56.571,103.5
1,66.857,92.25
1,67.107,131.25
1,67.357,135.25
1,41.893,27.55
1,53.179,24.55
1,66.857,171.25
1,62.464,130.3
1,62.214,62.05
1,67.357,50.25
1,51.679,132.8
1,67.357,44.75
1,62.214,57.8
1,46.786,100.25
1,52.929,26.3
1,57.071,98.75
1,61.714,95.55
1,67.357,25.0
1,38.75,127.5
1,56.571,66.5
1,43.643,134.3
1,61.714,120.05
1,46.786,137.25
1,66.857,160.75
1,62.214,156.55
1,67.107,107.0
1,37.25,42.0
1,67.107,47.25
1,44.143,130.05
1,51.429,90.05
1,67.107,92.75
1,42.893,142.55
1,67.607,71.5
1,51.679,140.8
1,44.643,130.05
1,67.107,97.5
1,52.679,127.3
1,41.143,120.05
1,43.643,144.55
1,37.75,139.5
1,52.429,105.8
1,57.571,109.0
1,57.571,82.25
1,51.679,138.8
1,53.179,25.55
1,37.5,55.75
1,62.464,52.8
1,53.179,104.55
1,61.714,116.05
1,61.964,40.3
1,51.929,132.05
1,42.643,79.05
1,61.714,27.55
1,41.643,48.05
1,57.321,27.0
1,57.571,161.5
1,45.143,127.3
1,67.107,116.25
1,56.571,135.5
1,46.536,133.25
1,67.357,120.0
1,53.429,35.3
1,67.107,85.5
1,66.857,167.75
1,66.857,125.5
1,62.464,59.55
1,42.393,71.05
1,44.143,135.05
1,42.143,118.8
1,67.607,18.0
1,62.464,28.8
1,41.393,26.05
1,57.321,137.25
1,62.214,66.05
1,57.321,87.5
1,42.893,84.55
1,53.179,84.3
1,61.714,147.05
1,56.821,35.5
1,67.607,53.0
1,47.286,122.75
1,62.214,32.55
1,44.643,34.05
1,37.75,127.5
1,41.393,117.05
